WEATHER_DRYBULB_TEMPERATURE_MIN_01,WEATHER_DRYBULB_TEMPERATURE_MAX_01,WEATHER_DRYBULB_TEMPERATURE_AVG_01,WEATHER_DRYBULB_TEMPERATURE_VAR_01,WEATHER_WETBULB_TEMPERATURE_MIN_01,WEATHER_WETBULB_TEMPERATURE_MAX_01,WEATHER_WETBULB_TEMPERATURE_AVG_01,WEATHER_WETBULB_TEMPERATURE_VAR_01,WEATHER_RELATIVE_HUMIDITY_MIN_01,WEATHER_RELATIVE_HUMIDITY_MAX_01,WEATHER_RELATIVE_HUMIDITY_AVG_01,WEATHER_RELATIVE_HUMIDITY_VAR_01,WEATHER_WIND_SPEED_MIN_01,WEATHER_WIND_SPEED_MAX_01,WEATHER_WIND_SPEED_AVG_01,WEATHER_WIND_SPEED_VAR_01,WEATHER_DIFFUSE_SOLAR_RADIATION_MIN_01,WEATHER_DIFFUSE_SOLAR_RADIATION_MAX_01,WEATHER_DIFFUSE_SOLAR_RADIATION_AVG_01,WEATHER_DIFFUSE_SOLAR_RADIATION_VAR_01,WEATHER_DIRECT_SOLAR_RADIATION_MIN_01,WEATHER_DIRECT_SOLAR_RADIATION_MAX_01,WEATHER_DIRECT_SOLAR_RADIATION_AVG_01,WEATHER_DIRECT_SOLAR_RADIATION_VAR_01,WEATHER_DRYBULB_TEMPERATURE_MIN_02,WEATHER_DRYBULB_TEMPERATURE_MAX_02,WEATHER_DRYBULB_TEMPERATURE_AVG_02,WEATHER_DRYBULB_TEMPERATURE_VAR_02,WEATHER_WETBULB_TEMPERATURE_MIN_02,WEATHER_WETBULB_TEMPERATURE_MAX_02,WEATHER_WETBULB_TEMPERATURE_AVG_02,WEATHER_WETBULB_TEMPERATURE_VAR_02,WEATHER_RELATIVE_HUMIDITY_MIN_02,WEATHER_RELATIVE_HUMIDITY_MAX_02,WEATHER_RELATIVE_HUMIDITY_AVG_02,WEATHER_RELATIVE_HUMIDITY_VAR_02,WEATHER_WIND_SPEED_MIN_02,WEATHER_WIND_SPEED_MAX_02,WEATHER_WIND_SPEED_AVG_02,WEATHER_WIND_SPEED_VAR_02,WEATHER_DIFFUSE_SOLAR_RADIATION_MIN_02,WEATHER_DIFFUSE_SOLAR_RADIATION_MAX_02,WEATHER_DIFFUSE_SOLAR_RADIATION_AVG_02,WEATHER_DIFFUSE_SOLAR_RADIATION_VAR_02,WEATHER_DIRECT_SOLAR_RADIATION_MIN_02,WEATHER_DIRECT_SOLAR_RADIATION_MAX_02,WEATHER_DIRECT_SOLAR_RADIATION_AVG_02,WEATHER_DIRECT_SOLAR_RADIATION_VAR_02,WEATHER_DRYBULB_TEMPERATURE_MIN_03,WEATHER_DRYBULB_TEMPERATURE_MAX_03,WEATHER_DRYBULB_TEMPERATURE_AVG_03,WEATHER_DRYBULB_TEMPERATURE_VAR_03,WEATHER_WETBULB_TEMPERATURE_MIN_03,WEATHER_WETBULB_TEMPERATURE_MAX_03,WEATHER_WETBULB_TEMPERATURE_AVG_03,WEATHER_WETBULB_TEMPERATURE_VAR_03,WEATHER_RELATIVE_HUMIDITY_MIN_03,WEATHER_RELATIVE_HUMIDITY_MAX_03,WEATHER_RELATIVE_HUMIDITY_AVG_03,WEATHER_RELATIVE_HUMIDITY_VAR_03,WEATHER_WIND_SPEED_MIN_03,WEATHER_WIND_SPEED_MAX_03,WEATHER_WIND_SPEED_AVG_03,WEATHER_WIND_SPEED_VAR_03,WEATHER_DIFFUSE_SOLAR_RADIATION_MIN_03,WEATHER_DIFFUSE_SOLAR_RADIATION_MAX_03,WEATHER_DIFFUSE_SOLAR_RADIATION_AVG_03,WEATHER_DIFFUSE_SOLAR_RADIATION_VAR_03,WEATHER_DIRECT_SOLAR_RADIATION_MIN_03,WEATHER_DIRECT_SOLAR_RADIATION_MAX_03,WEATHER_DIRECT_SOLAR_RADIATION_AVG_03,WEATHER_DIRECT_SOLAR_RADIATION_VAR_03,WEATHER_DRYBULB_TEMPERATURE_MIN_04,WEATHER_DRYBULB_TEMPERATURE_MAX_04,WEATHER_DRYBULB_TEMPERATURE_AVG_04,WEATHER_DRYBULB_TEMPERATURE_VAR_04,WEATHER_WETBULB_TEMPERATURE_MIN_04,WEATHER_WETBULB_TEMPERATURE_MAX_04,WEATHER_WETBULB_TEMPERATURE_AVG_04,WEATHER_WETBULB_TEMPERATURE_VAR_04,WEATHER_RELATIVE_HUMIDITY_MIN_04,WEATHER_RELATIVE_HUMIDITY_MAX_04,WEATHER_RELATIVE_HUMIDITY_AVG_04,WEATHER_RELATIVE_HUMIDITY_VAR_04,WEATHER_WIND_SPEED_MIN_04,WEATHER_WIND_SPEED_MAX_04,WEATHER_WIND_SPEED_AVG_04,WEATHER_WIND_SPEED_VAR_04,WEATHER_DIFFUSE_SOLAR_RADIATION_MIN_04,WEATHER_DIFFUSE_SOLAR_RADIATION_MAX_04,WEATHER_DIFFUSE_SOLAR_RADIATION_AVG_04,WEATHER_DIFFUSE_SOLAR_RADIATION_VAR_04,WEATHER_DIRECT_SOLAR_RADIATION_MIN_04,WEATHER_DIRECT_SOLAR_RADIATION_MAX_04,WEATHER_DIRECT_SOLAR_RADIATION_AVG_04,WEATHER_DIRECT_SOLAR_RADIATION_VAR_04,WEATHER_DRYBULB_TEMPERATURE_MIN_05,WEATHER_DRYBULB_TEMPERATURE_MAX_05,WEATHER_DRYBULB_TEMPERATURE_AVG_05,WEATHER_DRYBULB_TEMPERATURE_VAR_05,WEATHER_WETBULB_TEMPERATURE_MIN_05,WEATHER_WETBULB_TEMPERATURE_MAX_05,WEATHER_WETBULB_TEMPERATURE_AVG_05,WEATHER_WETBULB_TEMPERATURE_VAR_05,WEATHER_RELATIVE_HUMIDITY_MIN_05,WEATHER_RELATIVE_HUMIDITY_MAX_05,WEATHER_RELATIVE_HUMIDITY_AVG_05,WEATHER_RELATIVE_HUMIDITY_VAR_05,WEATHER_WIND_SPEED_MIN_05,WEATHER_WIND_SPEED_MAX_05,WEATHER_WIND_SPEED_AVG_05,WEATHER_WIND_SPEED_VAR_05,WEATHER_DIFFUSE_SOLAR_RADIATION_MIN_05,WEATHER_DIFFUSE_SOLAR_RADIATION_MAX_05,WEATHER_DIFFUSE_SOLAR_RADIATION_AVG_05,WEATHER_DIFFUSE_SOLAR_RADIATION_VAR_05,WEATHER_DIRECT_SOLAR_RADIATION_MIN_05,WEATHER_DIRECT_SOLAR_RADIATION_MAX_05,WEATHER_DIRECT_SOLAR_RADIATION_AVG_05,WEATHER_DIRECT_SOLAR_RADIATION_VAR_05,WEATHER_DRYBULB_TEMPERATURE_MIN_06,WEATHER_DRYBULB_TEMPERATURE_MAX_06,WEATHER_DRYBULB_TEMPERATURE_AVG_06,WEATHER_DRYBULB_TEMPERATURE_VAR_06,WEATHER_WETBULB_TEMPERATURE_MIN_06,WEATHER_WETBULB_TEMPERATURE_MAX_06,WEATHER_WETBULB_TEMPERATURE_AVG_06,WEATHER_WETBULB_TEMPERATURE_VAR_06,WEATHER_RELATIVE_HUMIDITY_MIN_06,WEATHER_RELATIVE_HUMIDITY_MAX_06,WEATHER_RELATIVE_HUMIDITY_AVG_06,WEATHER_RELATIVE_HUMIDITY_VAR_06,WEATHER_WIND_SPEED_MIN_06,WEATHER_WIND_SPEED_MAX_06,WEATHER_WIND_SPEED_AVG_06,WEATHER_WIND_SPEED_VAR_06,WEATHER_DIFFUSE_SOLAR_RADIATION_MIN_06,WEATHER_DIFFUSE_SOLAR_RADIATION_MAX_06,WEATHER_DIFFUSE_SOLAR_RADIATION_AVG_06,WEATHER_DIFFUSE_SOLAR_RADIATION_VAR_06,WEATHER_DIRECT_SOLAR_RADIATION_MIN_06,WEATHER_DIRECT_SOLAR_RADIATION_MAX_06,WEATHER_DIRECT_SOLAR_RADIATION_AVG_06,WEATHER_DIRECT_SOLAR_RADIATION_VAR_06,WEATHER_DRYBULB_TEMPERATURE_MIN_07,WEATHER_DRYBULB_TEMPERATURE_MAX_07,WEATHER_DRYBULB_TEMPERATURE_AVG_07,WEATHER_DRYBULB_TEMPERATURE_VAR_07,WEATHER_WETBULB_TEMPERATURE_MIN_07,WEATHER_WETBULB_TEMPERATURE_MAX_07,WEATHER_WETBULB_TEMPERATURE_AVG_07,WEATHER_WETBULB_TEMPERATURE_VAR_07,WEATHER_RELATIVE_HUMIDITY_MIN_07,WEATHER_RELATIVE_HUMIDITY_MAX_07,WEATHER_RELATIVE_HUMIDITY_AVG_07,WEATHER_RELATIVE_HUMIDITY_VAR_07,WEATHER_WIND_SPEED_MIN_07,WEATHER_WIND_SPEED_MAX_07,WEATHER_WIND_SPEED_AVG_07,WEATHER_WIND_SPEED_VAR_07,WEATHER_DIFFUSE_SOLAR_RADIATION_MIN_07,WEATHER_DIFFUSE_SOLAR_RADIATION_MAX_07,WEATHER_DIFFUSE_SOLAR_RADIATION_AVG_07,WEATHER_DIFFUSE_SOLAR_RADIATION_VAR_07,WEATHER_DIRECT_SOLAR_RADIATION_MIN_07,WEATHER_DIRECT_SOLAR_RADIATION_MAX_07,WEATHER_DIRECT_SOLAR_RADIATION_AVG_07,WEATHER_DIRECT_SOLAR_RADIATION_VAR_07,WEATHER_DRYBULB_TEMPERATURE_MIN_08,WEATHER_DRYBULB_TEMPERATURE_MAX_08,WEATHER_DRYBULB_TEMPERATURE_AVG_08,WEATHER_DRYBULB_TEMPERATURE_VAR_08,WEATHER_WETBULB_TEMPERATURE_MIN_08,WEATHER_WETBULB_TEMPERATURE_MAX_08,WEATHER_WETBULB_TEMPERATURE_AVG_08,WEATHER_WETBULB_TEMPERATURE_VAR_08,WEATHER_RELATIVE_HUMIDITY_MIN_08,WEATHER_RELATIVE_HUMIDITY_MAX_08,WEATHER_RELATIVE_HUMIDITY_AVG_08,WEATHER_RELATIVE_HUMIDITY_VAR_08,WEATHER_WIND_SPEED_MIN_08,WEATHER_WIND_SPEED_MAX_08,WEATHER_WIND_SPEED_AVG_08,WEATHER_WIND_SPEED_VAR_08,WEATHER_DIFFUSE_SOLAR_RADIATION_MIN_08,WEATHER_DIFFUSE_SOLAR_RADIATION_MAX_08,WEATHER_DIFFUSE_SOLAR_RADIATION_AVG_08,WEATHER_DIFFUSE_SOLAR_RADIATION_VAR_08,WEATHER_DIRECT_SOLAR_RADIATION_MIN_08,WEATHER_DIRECT_SOLAR_RADIATION_MAX_08,WEATHER_DIRECT_SOLAR_RADIATION_AVG_08,WEATHER_DIRECT_SOLAR_RADIATION_VAR_08,WEATHER_DRYBULB_TEMPERATURE_MIN_09,WEATHER_DRYBULB_TEMPERATURE_MAX_09,WEATHER_DRYBULB_TEMPERATURE_AVG_09,WEATHER_DRYBULB_TEMPERATURE_VAR_09,WEATHER_WETBULB_TEMPERATURE_MIN_09,WEATHER_WETBULB_TEMPERATURE_MAX_09,WEATHER_WETBULB_TEMPERATURE_AVG_09,WEATHER_WETBULB_TEMPERATURE_VAR_09,WEATHER_RELATIVE_HUMIDITY_MIN_09,WEATHER_RELATIVE_HUMIDITY_MAX_09,WEATHER_RELATIVE_HUMIDITY_AVG_09,WEATHER_RELATIVE_HUMIDITY_VAR_09,WEATHER_WIND_SPEED_MIN_09,WEATHER_WIND_SPEED_MAX_09,WEATHER_WIND_SPEED_AVG_09,WEATHER_WIND_SPEED_VAR_09,WEATHER_DIFFUSE_SOLAR_RADIATION_MIN_09,WEATHER_DIFFUSE_SOLAR_RADIATION_MAX_09,WEATHER_DIFFUSE_SOLAR_RADIATION_AVG_09,WEATHER_DIFFUSE_SOLAR_RADIATION_VAR_09,WEATHER_DIRECT_SOLAR_RADIATION_MIN_09,WEATHER_DIRECT_SOLAR_RADIATION_MAX_09,WEATHER_DIRECT_SOLAR_RADIATION_AVG_09,WEATHER_DIRECT_SOLAR_RADIATION_VAR_09,WEATHER_DRYBULB_TEMPERATURE_MIN_10,WEATHER_DRYBULB_TEMPERATURE_MAX_10,WEATHER_DRYBULB_TEMPERATURE_AVG_10,WEATHER_DRYBULB_TEMPERATURE_VAR_10,WEATHER_WETBULB_TEMPERATURE_MIN_10,WEATHER_WETBULB_TEMPERATURE_MAX_10,WEATHER_WETBULB_TEMPERATURE_AVG_10,WEATHER_WETBULB_TEMPERATURE_VAR_10,WEATHER_RELATIVE_HUMIDITY_MIN_10,WEATHER_RELATIVE_HUMIDITY_MAX_10,WEATHER_RELATIVE_HUMIDITY_AVG_10,WEATHER_RELATIVE_HUMIDITY_VAR_10,WEATHER_WIND_SPEED_MIN_10,WEATHER_WIND_SPEED_MAX_10,WEATHER_WIND_SPEED_AVG_10,WEATHER_WIND_SPEED_VAR_10,WEATHER_DIFFUSE_SOLAR_RADIATION_MIN_10,WEATHER_DIFFUSE_SOLAR_RADIATION_MAX_10,WEATHER_DIFFUSE_SOLAR_RADIATION_AVG_10,WEATHER_DIFFUSE_SOLAR_RADIATION_VAR_10,WEATHER_DIRECT_SOLAR_RADIATION_MIN_10,WEATHER_DIRECT_SOLAR_RADIATION_MAX_10,WEATHER_DIRECT_SOLAR_RADIATION_AVG_10,WEATHER_DIRECT_SOLAR_RADIATION_VAR_10,WEATHER_DRYBULB_TEMPERATURE_MIN_11,WEATHER_DRYBULB_TEMPERATURE_MAX_11,WEATHER_DRYBULB_TEMPERATURE_AVG_11,WEATHER_DRYBULB_TEMPERATURE_VAR_11,WEATHER_WETBULB_TEMPERATURE_MIN_11,WEATHER_WETBULB_TEMPERATURE_MAX_11,WEATHER_WETBULB_TEMPERATURE_AVG_11,WEATHER_WETBULB_TEMPERATURE_VAR_11,WEATHER_RELATIVE_HUMIDITY_MIN_11,WEATHER_RELATIVE_HUMIDITY_MAX_11,WEATHER_RELATIVE_HUMIDITY_AVG_11,WEATHER_RELATIVE_HUMIDITY_VAR_11,WEATHER_WIND_SPEED_MIN_11,WEATHER_WIND_SPEED_MAX_11,WEATHER_WIND_SPEED_AVG_11,WEATHER_WIND_SPEED_VAR_11,WEATHER_DIFFUSE_SOLAR_RADIATION_MIN_11,WEATHER_DIFFUSE_SOLAR_RADIATION_MAX_11,WEATHER_DIFFUSE_SOLAR_RADIATION_AVG_11,WEATHER_DIFFUSE_SOLAR_RADIATION_VAR_11,WEATHER_DIRECT_SOLAR_RADIATION_MIN_11,WEATHER_DIRECT_SOLAR_RADIATION_MAX_11,WEATHER_DIRECT_SOLAR_RADIATION_AVG_11,WEATHER_DIRECT_SOLAR_RADIATION_VAR_11,WEATHER_DRYBULB_TEMPERATURE_MIN_12,WEATHER_DRYBULB_TEMPERATURE_MAX_12,WEATHER_DRYBULB_TEMPERATURE_AVG_12,WEATHER_DRYBULB_TEMPERATURE_VAR_12,WEATHER_WETBULB_TEMPERATURE_MIN_12,WEATHER_WETBULB_TEMPERATURE_MAX_12,WEATHER_WETBULB_TEMPERATURE_AVG_12,WEATHER_WETBULB_TEMPERATURE_VAR_12,WEATHER_RELATIVE_HUMIDITY_MIN_12,WEATHER_RELATIVE_HUMIDITY_MAX_12,WEATHER_RELATIVE_HUMIDITY_AVG_12,WEATHER_RELATIVE_HUMIDITY_VAR_12,WEATHER_WIND_SPEED_MIN_12,WEATHER_WIND_SPEED_MAX_12,WEATHER_WIND_SPEED_AVG_12,WEATHER_WIND_SPEED_VAR_12,WEATHER_DIFFUSE_SOLAR_RADIATION_MIN_12,WEATHER_DIFFUSE_SOLAR_RADIATION_MAX_12,WEATHER_DIFFUSE_SOLAR_RADIATION_AVG_12,WEATHER_DIFFUSE_SOLAR_RADIATION_VAR_12,WEATHER_DIRECT_SOLAR_RADIATION_MIN_12,WEATHER_DIRECT_SOLAR_RADIATION_MAX_12,WEATHER_DIRECT_SOLAR_RADIATION_AVG_12,WEATHER_DIRECT_SOLAR_RADIATION_VAR_12
28.04,64.04,47.1241129032258,41.0330786198064,27.21,54.8,44.8584811827957,30.536434702202456,100.0,97.0,85.5752688172043,209.34560558039914,0.0,9.17,3.305174731182796,11.678848152469643,0.0,9.51,14.339422043010753,483.78742214196296,0.0,98.59,26.63543010752688,4092.4537072171815,32.0,75.92,51.26482142857143,51.28874214392172,32.0,56.22,48.03351190476191,24.115831463345437,100.0,97.0,82.14732142857143,321.85456807536724,0.0,9.84,4.173377976190476,14.102674265266833,0.0,93.2,17.054598214285715,588.8767321781189,0.0,98.9,35.220193452380954,5208.590496087707,33.62,73.94,51.586129032258064,60.996146502843764,33.52,58.64,47.993588709677425,31.311610387812376,100.0,99.0,80.52688172043011,407.4851445028148,0.0,9.84,6.120725806451612,30.997616161594237,0.0,97.32,20.620483870967742,768.3005663873573,0.0,99.22,40.279637096774195,6771.043970931381,37.4,86.0,55.765,90.42012851182156,37.4,64.29,50.26338888888889,26.101554285272844,100.0,96.0,73.09027777777777,458.20741577808684,0.0,9.84,5.702513888888889,19.456320375328378,0.0,99.54,27.039347222222226,1096.3017894202983,0.0,98.9,80.10229166666667,10959.83663326669,44.06,89.06,61.025,108.37313781965081,43.12,71.19,53.90424731182796,27.041161209278876,100.0,97.0,68.11827956989248,460.77199380598853,0.0,9.17,5.793924731182796,21.77305456229468,0.0,97.0,29.58353494623656,1053.3901687793962,0.0,98.27,94.41959677419356,11409.422287051186,44.06,93.2,64.87575,134.1089293393603,44.06,87.02,57.31555555555555,47.55825532375246,100.0,99.0,68.125,454.22635605006957,0.0,9.17,6.5387916666666674,23.95080730006953,0.0,99.85,30.27945833333333,952.2780143098055,0.0,99.85,98.97191666666666,11225.17593818498,100.4,98.6,62.83782258064516,133.15938744627414,45.41,72.51,56.37143817204301,28.575757148258543,100.0,94.0,72.91801075268818,468.39299953689635,0.0,9.84,5.566733870967742,19.176058093279213,0.0,97.95,29.428790322580646,956.2217051295969,0.0,99.22,93.71530913978495,11350.602201519378,46.94,96.98,65.48217741935484,122.03256752702713,46.94,68.18,58.534153225806456,20.713117720769848,100.0,97.0,72.15456989247312,527.1887274056064,0.0,9.17,4.969771505376344,15.81635486023676,0.0,99.85,26.68049731182796,930.8766023095485,0.0,99.54,87.42243279569892,10845.639221933568,100.04,98.96,65.04975,163.38113818497933,42.57,69.15,57.00952777777778,28.008655409519278,100.0,97.0,68.69583333333334,628.9935848400556,0.0,9.17,4.319972222222223,14.79960528434554,0.0,99.85,22.05675,725.9954709248957,0.0,98.9,80.46377777777778,10548.774293358061,37.04,87.08,56.69120967741936,83.69110270698525,37.04,68.54,51.58654569892473,24.98049505039877,10.0,97.0,76.34946236559139,625.2720589299411,0.0,9.17,4.673293010752688,23.243465184554054,0.0,99.85,18.037674731182797,611.9366332130348,0.0,99.22,56.23509408602151,8281.928903086695,28.04,75.56,50.59925,69.6812239151597,27.22,58.27,46.74783333333334,39.197553018080434,100.0,97.0,78.8875,530.161178720445,0.0,9.17,4.0555,18.098170542420032,0.0,9.51,13.07826388888889,392.3373336993896,0.0,97.0,45.41158333333333,6772.752460076496,28.94,64.94,48.09935483870967,49.330652611470676,28.09,57.22,45.951868279569894,39.68552988302986,100.0,97.0,86.4489247311828,175.4374954775033,0.0,9.17,4.241075268817204,18.938336392711903,0.0,9.51,11.195282258064514,325.5506970938436,0.0,98.27,26.223965053763443,3680.589422076839
