percentile,WEATHER_DIFFUSE_SOLAR_RADIATION_AVG_01,WEATHER_DIFFUSE_SOLAR_RADIATION_AVG_02,WEATHER_DIFFUSE_SOLAR_RADIATION_AVG_03,WEATHER_DIFFUSE_SOLAR_RADIATION_AVG_04,WEATHER_DIFFUSE_SOLAR_RADIATION_AVG_05,WEATHER_DIFFUSE_SOLAR_RADIATION_AVG_06,WEATHER_DIFFUSE_SOLAR_RADIATION_AVG_07,WEATHER_DIFFUSE_SOLAR_RADIATION_AVG_08,WEATHER_DIFFUSE_SOLAR_RADIATION_AVG_09,WEATHER_DIFFUSE_SOLAR_RADIATION_AVG_10,WEATHER_DIFFUSE_SOLAR_RADIATION_AVG_11,WEATHER_DIFFUSE_SOLAR_RADIATION_AVG_12,WEATHER_DIFFUSE_SOLAR_RADIATION_MAX_01,WEATHER_DIFFUSE_SOLAR_RADIATION_MAX_02,WEATHER_DIFFUSE_SOLAR_RADIATION_MAX_03,WEATHER_DIFFUSE_SOLAR_RADIATION_MAX_04,WEATHER_DIFFUSE_SOLAR_RADIATION_MAX_05,WEATHER_DIFFUSE_SOLAR_RADIATION_MAX_06,WEATHER_DIFFUSE_SOLAR_RADIATION_MAX_07,WEATHER_DIFFUSE_SOLAR_RADIATION_MAX_08,WEATHER_DIFFUSE_SOLAR_RADIATION_MAX_09,WEATHER_DIFFUSE_SOLAR_RADIATION_MAX_10,WEATHER_DIFFUSE_SOLAR_RADIATION_MAX_11,WEATHER_DIFFUSE_SOLAR_RADIATION_MAX_12,WEATHER_DIFFUSE_SOLAR_RADIATION_MIN_01,WEATHER_DIFFUSE_SOLAR_RADIATION_MIN_02,WEATHER_DIFFUSE_SOLAR_RADIATION_MIN_03,WEATHER_DIFFUSE_SOLAR_RADIATION_MIN_04,WEATHER_DIFFUSE_SOLAR_RADIATION_MIN_05,WEATHER_DIFFUSE_SOLAR_RADIATION_MIN_06,WEATHER_DIFFUSE_SOLAR_RADIATION_MIN_07,WEATHER_DIFFUSE_SOLAR_RADIATION_MIN_08,WEATHER_DIFFUSE_SOLAR_RADIATION_MIN_09,WEATHER_DIFFUSE_SOLAR_RADIATION_MIN_10,WEATHER_DIFFUSE_SOLAR_RADIATION_MIN_11,WEATHER_DIFFUSE_SOLAR_RADIATION_MIN_12,WEATHER_DIFFUSE_SOLAR_RADIATION_VAR_01,WEATHER_DIFFUSE_SOLAR_RADIATION_VAR_02,WEATHER_DIFFUSE_SOLAR_RADIATION_VAR_03,WEATHER_DIFFUSE_SOLAR_RADIATION_VAR_04,WEATHER_DIFFUSE_SOLAR_RADIATION_VAR_05,WEATHER_DIFFUSE_SOLAR_RADIATION_VAR_06,WEATHER_DIFFUSE_SOLAR_RADIATION_VAR_07,WEATHER_DIFFUSE_SOLAR_RADIATION_VAR_08,WEATHER_DIFFUSE_SOLAR_RADIATION_VAR_09,WEATHER_DIFFUSE_SOLAR_RADIATION_VAR_10,WEATHER_DIFFUSE_SOLAR_RADIATION_VAR_11,WEATHER_DIFFUSE_SOLAR_RADIATION_VAR_12,WEATHER_DIRECT_SOLAR_RADIATION_AVG_01,WEATHER_DIRECT_SOLAR_RADIATION_AVG_02,WEATHER_DIRECT_SOLAR_RADIATION_AVG_03,WEATHER_DIRECT_SOLAR_RADIATION_AVG_04,WEATHER_DIRECT_SOLAR_RADIATION_AVG_05,WEATHER_DIRECT_SOLAR_RADIATION_AVG_06,WEATHER_DIRECT_SOLAR_RADIATION_AVG_07,WEATHER_DIRECT_SOLAR_RADIATION_AVG_08,WEATHER_DIRECT_SOLAR_RADIATION_AVG_09,WEATHER_DIRECT_SOLAR_RADIATION_AVG_10,WEATHER_DIRECT_SOLAR_RADIATION_AVG_11,WEATHER_DIRECT_SOLAR_RADIATION_AVG_12,WEATHER_DIRECT_SOLAR_RADIATION_MAX_01,WEATHER_DIRECT_SOLAR_RADIATION_MAX_02,WEATHER_DIRECT_SOLAR_RADIATION_MAX_03,WEATHER_DIRECT_SOLAR_RADIATION_MAX_04,WEATHER_DIRECT_SOLAR_RADIATION_MAX_05,WEATHER_DIRECT_SOLAR_RADIATION_MAX_06,WEATHER_DIRECT_SOLAR_RADIATION_MAX_07,WEATHER_DIRECT_SOLAR_RADIATION_MAX_08,WEATHER_DIRECT_SOLAR_RADIATION_MAX_09,WEATHER_DIRECT_SOLAR_RADIATION_MAX_10,WEATHER_DIRECT_SOLAR_RADIATION_MAX_11,WEATHER_DIRECT_SOLAR_RADIATION_MAX_12,WEATHER_DIRECT_SOLAR_RADIATION_MIN_01,WEATHER_DIRECT_SOLAR_RADIATION_MIN_02,WEATHER_DIRECT_SOLAR_RADIATION_MIN_03,WEATHER_DIRECT_SOLAR_RADIATION_MIN_04,WEATHER_DIRECT_SOLAR_RADIATION_MIN_05,WEATHER_DIRECT_SOLAR_RADIATION_MIN_06,WEATHER_DIRECT_SOLAR_RADIATION_MIN_07,WEATHER_DIRECT_SOLAR_RADIATION_MIN_08,WEATHER_DIRECT_SOLAR_RADIATION_MIN_09,WEATHER_DIRECT_SOLAR_RADIATION_MIN_10,WEATHER_DIRECT_SOLAR_RADIATION_MIN_11,WEATHER_DIRECT_SOLAR_RADIATION_MIN_12,WEATHER_DIRECT_SOLAR_RADIATION_VAR_01,WEATHER_DIRECT_SOLAR_RADIATION_VAR_02,WEATHER_DIRECT_SOLAR_RADIATION_VAR_03,WEATHER_DIRECT_SOLAR_RADIATION_VAR_04,WEATHER_DIRECT_SOLAR_RADIATION_VAR_05,WEATHER_DIRECT_SOLAR_RADIATION_VAR_06,WEATHER_DIRECT_SOLAR_RADIATION_VAR_07,WEATHER_DIRECT_SOLAR_RADIATION_VAR_08,WEATHER_DIRECT_SOLAR_RADIATION_VAR_09,WEATHER_DIRECT_SOLAR_RADIATION_VAR_10,WEATHER_DIRECT_SOLAR_RADIATION_VAR_11,WEATHER_DIRECT_SOLAR_RADIATION_VAR_12,WEATHER_DRYBULB_TEMPERATURE_AVG_01,WEATHER_DRYBULB_TEMPERATURE_AVG_02,WEATHER_DRYBULB_TEMPERATURE_AVG_03,WEATHER_DRYBULB_TEMPERATURE_AVG_04,WEATHER_DRYBULB_TEMPERATURE_AVG_05,WEATHER_DRYBULB_TEMPERATURE_AVG_06,WEATHER_DRYBULB_TEMPERATURE_AVG_07,WEATHER_DRYBULB_TEMPERATURE_AVG_08,WEATHER_DRYBULB_TEMPERATURE_AVG_09,WEATHER_DRYBULB_TEMPERATURE_AVG_10,WEATHER_DRYBULB_TEMPERATURE_AVG_11,WEATHER_DRYBULB_TEMPERATURE_AVG_12,WEATHER_DRYBULB_TEMPERATURE_MAX_01,WEATHER_DRYBULB_TEMPERATURE_MAX_02,WEATHER_DRYBULB_TEMPERATURE_MAX_03,WEATHER_DRYBULB_TEMPERATURE_MAX_04,WEATHER_DRYBULB_TEMPERATURE_MAX_05,WEATHER_DRYBULB_TEMPERATURE_MAX_06,WEATHER_DRYBULB_TEMPERATURE_MAX_07,WEATHER_DRYBULB_TEMPERATURE_MAX_08,WEATHER_DRYBULB_TEMPERATURE_MAX_09,WEATHER_DRYBULB_TEMPERATURE_MAX_10,WEATHER_DRYBULB_TEMPERATURE_MAX_11,WEATHER_DRYBULB_TEMPERATURE_MAX_12,WEATHER_DRYBULB_TEMPERATURE_MIN_01,WEATHER_DRYBULB_TEMPERATURE_MIN_02,WEATHER_DRYBULB_TEMPERATURE_MIN_03,WEATHER_DRYBULB_TEMPERATURE_MIN_04,WEATHER_DRYBULB_TEMPERATURE_MIN_05,WEATHER_DRYBULB_TEMPERATURE_MIN_06,WEATHER_DRYBULB_TEMPERATURE_MIN_07,WEATHER_DRYBULB_TEMPERATURE_MIN_08,WEATHER_DRYBULB_TEMPERATURE_MIN_09,WEATHER_DRYBULB_TEMPERATURE_MIN_10,WEATHER_DRYBULB_TEMPERATURE_MIN_11,WEATHER_DRYBULB_TEMPERATURE_MIN_12,WEATHER_DRYBULB_TEMPERATURE_VAR_01,WEATHER_DRYBULB_TEMPERATURE_VAR_02,WEATHER_DRYBULB_TEMPERATURE_VAR_03,WEATHER_DRYBULB_TEMPERATURE_VAR_04,WEATHER_DRYBULB_TEMPERATURE_VAR_05,WEATHER_DRYBULB_TEMPERATURE_VAR_06,WEATHER_DRYBULB_TEMPERATURE_VAR_07,WEATHER_DRYBULB_TEMPERATURE_VAR_08,WEATHER_DRYBULB_TEMPERATURE_VAR_09,WEATHER_DRYBULB_TEMPERATURE_VAR_10,WEATHER_DRYBULB_TEMPERATURE_VAR_11,WEATHER_DRYBULB_TEMPERATURE_VAR_12,WEATHER_RELATIVE_HUMIDITY_AVG_01,WEATHER_RELATIVE_HUMIDITY_AVG_02,WEATHER_RELATIVE_HUMIDITY_AVG_03,WEATHER_RELATIVE_HUMIDITY_AVG_04,WEATHER_RELATIVE_HUMIDITY_AVG_05,WEATHER_RELATIVE_HUMIDITY_AVG_06,WEATHER_RELATIVE_HUMIDITY_AVG_07,WEATHER_RELATIVE_HUMIDITY_AVG_08,WEATHER_RELATIVE_HUMIDITY_AVG_09,WEATHER_RELATIVE_HUMIDITY_AVG_10,WEATHER_RELATIVE_HUMIDITY_AVG_11,WEATHER_RELATIVE_HUMIDITY_AVG_12,WEATHER_RELATIVE_HUMIDITY_MAX_01,WEATHER_RELATIVE_HUMIDITY_MAX_02,WEATHER_RELATIVE_HUMIDITY_MAX_03,WEATHER_RELATIVE_HUMIDITY_MAX_04,WEATHER_RELATIVE_HUMIDITY_MAX_05,WEATHER_RELATIVE_HUMIDITY_MAX_06,WEATHER_RELATIVE_HUMIDITY_MAX_07,WEATHER_RELATIVE_HUMIDITY_MAX_08,WEATHER_RELATIVE_HUMIDITY_MAX_09,WEATHER_RELATIVE_HUMIDITY_MAX_10,WEATHER_RELATIVE_HUMIDITY_MAX_11,WEATHER_RELATIVE_HUMIDITY_MAX_12,WEATHER_RELATIVE_HUMIDITY_MIN_01,WEATHER_RELATIVE_HUMIDITY_MIN_02,WEATHER_RELATIVE_HUMIDITY_MIN_03,WEATHER_RELATIVE_HUMIDITY_MIN_04,WEATHER_RELATIVE_HUMIDITY_MIN_05,WEATHER_RELATIVE_HUMIDITY_MIN_06,WEATHER_RELATIVE_HUMIDITY_MIN_07,WEATHER_RELATIVE_HUMIDITY_MIN_08,WEATHER_RELATIVE_HUMIDITY_MIN_09,WEATHER_RELATIVE_HUMIDITY_MIN_10,WEATHER_RELATIVE_HUMIDITY_MIN_11,WEATHER_RELATIVE_HUMIDITY_MIN_12,WEATHER_RELATIVE_HUMIDITY_VAR_01,WEATHER_RELATIVE_HUMIDITY_VAR_02,WEATHER_RELATIVE_HUMIDITY_VAR_03,WEATHER_RELATIVE_HUMIDITY_VAR_04,WEATHER_RELATIVE_HUMIDITY_VAR_05,WEATHER_RELATIVE_HUMIDITY_VAR_06,WEATHER_RELATIVE_HUMIDITY_VAR_07,WEATHER_RELATIVE_HUMIDITY_VAR_08,WEATHER_RELATIVE_HUMIDITY_VAR_09,WEATHER_RELATIVE_HUMIDITY_VAR_10,WEATHER_RELATIVE_HUMIDITY_VAR_11,WEATHER_RELATIVE_HUMIDITY_VAR_12,WEATHER_WETBULB_TEMPERATURE_AVG_01,WEATHER_WETBULB_TEMPERATURE_AVG_02,WEATHER_WETBULB_TEMPERATURE_AVG_03,WEATHER_WETBULB_TEMPERATURE_AVG_04,WEATHER_WETBULB_TEMPERATURE_AVG_05,WEATHER_WETBULB_TEMPERATURE_AVG_06,WEATHER_WETBULB_TEMPERATURE_AVG_07,WEATHER_WETBULB_TEMPERATURE_AVG_08,WEATHER_WETBULB_TEMPERATURE_AVG_09,WEATHER_WETBULB_TEMPERATURE_AVG_10,WEATHER_WETBULB_TEMPERATURE_AVG_11,WEATHER_WETBULB_TEMPERATURE_AVG_12,WEATHER_WETBULB_TEMPERATURE_MAX_01,WEATHER_WETBULB_TEMPERATURE_MAX_02,WEATHER_WETBULB_TEMPERATURE_MAX_03,WEATHER_WETBULB_TEMPERATURE_MAX_04,WEATHER_WETBULB_TEMPERATURE_MAX_05,WEATHER_WETBULB_TEMPERATURE_MAX_06,WEATHER_WETBULB_TEMPERATURE_MAX_07,WEATHER_WETBULB_TEMPERATURE_MAX_08,WEATHER_WETBULB_TEMPERATURE_MAX_09,WEATHER_WETBULB_TEMPERATURE_MAX_10,WEATHER_WETBULB_TEMPERATURE_MAX_11,WEATHER_WETBULB_TEMPERATURE_MAX_12,WEATHER_WETBULB_TEMPERATURE_MIN_01,WEATHER_WETBULB_TEMPERATURE_MIN_02,WEATHER_WETBULB_TEMPERATURE_MIN_03,WEATHER_WETBULB_TEMPERATURE_MIN_04,WEATHER_WETBULB_TEMPERATURE_MIN_05,WEATHER_WETBULB_TEMPERATURE_MIN_06,WEATHER_WETBULB_TEMPERATURE_MIN_07,WEATHER_WETBULB_TEMPERATURE_MIN_08,WEATHER_WETBULB_TEMPERATURE_MIN_09,WEATHER_WETBULB_TEMPERATURE_MIN_10,WEATHER_WETBULB_TEMPERATURE_MIN_11,WEATHER_WETBULB_TEMPERATURE_MIN_12,WEATHER_WETBULB_TEMPERATURE_VAR_01,WEATHER_WETBULB_TEMPERATURE_VAR_02,WEATHER_WETBULB_TEMPERATURE_VAR_03,WEATHER_WETBULB_TEMPERATURE_VAR_04,WEATHER_WETBULB_TEMPERATURE_VAR_05,WEATHER_WETBULB_TEMPERATURE_VAR_06,WEATHER_WETBULB_TEMPERATURE_VAR_07,WEATHER_WETBULB_TEMPERATURE_VAR_08,WEATHER_WETBULB_TEMPERATURE_VAR_09,WEATHER_WETBULB_TEMPERATURE_VAR_10,WEATHER_WETBULB_TEMPERATURE_VAR_11,WEATHER_WETBULB_TEMPERATURE_VAR_12,WEATHER_WIND_SPEED_AVG_01,WEATHER_WIND_SPEED_AVG_02,WEATHER_WIND_SPEED_AVG_03,WEATHER_WIND_SPEED_AVG_04,WEATHER_WIND_SPEED_AVG_05,WEATHER_WIND_SPEED_AVG_06,WEATHER_WIND_SPEED_AVG_07,WEATHER_WIND_SPEED_AVG_08,WEATHER_WIND_SPEED_AVG_09,WEATHER_WIND_SPEED_AVG_10,WEATHER_WIND_SPEED_AVG_11,WEATHER_WIND_SPEED_AVG_12,WEATHER_WIND_SPEED_MAX_01,WEATHER_WIND_SPEED_MAX_02,WEATHER_WIND_SPEED_MAX_03,WEATHER_WIND_SPEED_MAX_04,WEATHER_WIND_SPEED_MAX_05,WEATHER_WIND_SPEED_MAX_06,WEATHER_WIND_SPEED_MAX_07,WEATHER_WIND_SPEED_MAX_08,WEATHER_WIND_SPEED_MAX_09,WEATHER_WIND_SPEED_MAX_10,WEATHER_WIND_SPEED_MAX_11,WEATHER_WIND_SPEED_MAX_12,WEATHER_WIND_SPEED_MIN_01,WEATHER_WIND_SPEED_MIN_02,WEATHER_WIND_SPEED_MIN_03,WEATHER_WIND_SPEED_MIN_04,WEATHER_WIND_SPEED_MIN_05,WEATHER_WIND_SPEED_MIN_06,WEATHER_WIND_SPEED_MIN_07,WEATHER_WIND_SPEED_MIN_08,WEATHER_WIND_SPEED_MIN_09,WEATHER_WIND_SPEED_MIN_10,WEATHER_WIND_SPEED_MIN_11,WEATHER_WIND_SPEED_MIN_12,WEATHER_WIND_SPEED_VAR_01,WEATHER_WIND_SPEED_VAR_02,WEATHER_WIND_SPEED_VAR_03,WEATHER_WIND_SPEED_VAR_04,WEATHER_WIND_SPEED_VAR_05,WEATHER_WIND_SPEED_VAR_06,WEATHER_WIND_SPEED_VAR_07,WEATHER_WIND_SPEED_VAR_08,WEATHER_WIND_SPEED_VAR_09,WEATHER_WIND_SPEED_VAR_10,WEATHER_WIND_SPEED_VAR_11,WEATHER_WIND_SPEED_VAR_12,X0000,X0056,X0057,X0058,X0059,X0060,X0062,X0094,X0096,X0107,X0118,X0119,X0138,X0139,X0140,X0141,X0142,X0143,X0144,X0155,X0164,X0168,X0171,X0177,X0183,X0184,X0189,X0192,X0193,X0194,X0195,X0196,X0268,X0277,X0280,X0283,X0303,X0373,X0376,X0385,X0466,X0658,X0661,X0677,X0751,X0754,X0763,X0844,X0847,X0850,X0870,X0940,X0943,X0959,X1033,X1226,X1232,X1237,X1246,X1327,X1348,X1417,X1433,X1507,X1528,X1597,X1687,X1777,X1780,X1810,X1870,X1879,X1960,X2149,X2152,X2182,X2242,X2258,X2332,X2522,X2523,X2524,X2525,X2527,X2528,X2529,X2530,X2587,X2616,X2645,X2674,X2677,X2678,X2679,X2680,X2728,X2757,X2786,X2815,X2827,X2828,X2829,X2830,X2832,X2837,X2892,X2987,X3038,X3137,X3141,X3144,X3147,X3297,X3300,X3309,X3391,X3408,X3412,X3429,X3432,X3435,X3441,X3462,X3532,X3543,X3546,X3549,X3553,X3564,X3567,X3576,X3579,X3595,X3670,X3691,X3714,X3717,X3807,X3897,X3898,X3900,X3936,X3939,X3964,X4029,X4050,X4119,X4122,X4125,X4128,X4131,X4134,X4137,X4140,X4143,X4146,X4149,X4152,X4155,X4158,X4164,X4167,X4170,X4173,X4176,X4179,X4182,X4185,X4188,X4191,X4194,X4197,X4200,X4203,X4206,X4209,X4212,X4215,X4218,X4233,X4248,X4263,X4278,X4293,X4308,X4323,X4338,X4386,X4389,X4391,X4398,X4413,X4434,X4441,X4452,X4467,X4488,X4494,X4513,X4530,X4542,X4545,X4548,X4549,X4550,X4563,X4605,X4611,X4755,X4785,X4791,X4938,X4965,X4974,X5013,X5019,X5165,X5193,X5199,X5241,X5247,X5277,X5287,X5313,X5319,X5465,X5481,X5487,X5493,X5639,X5679,X5685,X5727,X5733,X5763,X5773,X5799,X5805,X5951,X5967,X5973,X5979,X6127,X6168,X6195,X6201,X6207,X6209,X6211,X6220,X6223,X6227,X6351,X6361,X6387,X6393,X6399,X6546,X6573,X6579,X6585,X6587,X6732,X6759,X6765,X6771,X6773,X6775,X6784,X6791,X6915,X6925,X6951,X6957,X6965,X6967,X6976,X6983,X7111,X7137,X7143,X7153,X7169,X7296,X7323,X7329,X7337,X7348,X7509,X7515,X7517,X7519,X7528,X7674,X7677,X7680
count,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990
